timestamp,mote_id,has_fault_type,temperature
2015-08-10 18:00:00,'santander668',0,24.64
2015-08-10 18:05:00,'santander668',0,24.64
2015-08-10 18:10:00,'santander668',0,24.51
2015-08-10 18:15:00,'santander668',0,24.32
2015-08-10 18:20:00,'santander668',0,24.32
2015-08-10 18:25:00,'santander668',0,24.32
2015-08-10 18:30:00,'santander668',0,24.32
2015-08-10 18:35:00,'santander668',0,24.32
2015-08-10 18:40:00,'santander668',0,24.58
2015-08-10 18:45:00,'santander668',0,24.06
2015-08-10 18:50:00,'santander668',0,24.0
2015-08-10 18:55:00,'santander668',0,24.0
2015-08-10 19:00:00,'santander668',0,23.74
2015-08-10 19:05:00,'santander668',0,23.87
2015-08-10 19:10:00,'santander668',0,23.54
2015-08-10 19:15:00,'santander668',0,23.48
2015-08-10 19:20:00,'santander668',0,23.48
2015-08-10 19:25:00,'santander668',0,23.48
2015-08-10 19:30:00,'santander668',0,23.29
2015-08-10 19:35:00,'santander668',0,23.16
2015-08-10 19:40:00,'santander668',0,23.29
2015-08-10 19:45:00,'santander668',0,22.96
2015-08-10 19:50:00,'santander668',0,22.96
2015-08-10 19:55:00,'santander668',0,22.96
2015-08-10 20:00:00,'santander668',0,22.96
2015-08-10 20:05:00,'santander668',0,22.7
2015-08-10 20:10:00,'santander668',0,22.83
2015-08-10 20:15:00,'santander668',0,22.64
2015-08-10 20:20:00,'santander668',0,22.64
2015-08-10 20:25:00,'santander668',0,22.58
2015-08-10 20:30:00,'santander668',0,22.38
2015-08-10 20:35:00,'santander668',0,22.32
2015-08-10 20:40:00,'santander668',0,22.19
2015-08-10 20:45:00,'santander668',0,22.06
2015-08-10 20:50:00,'santander668',0,22.12
2015-08-10 20:55:00,'santander668',0,22.06
2015-08-10 21:00:00,'santander668',0,21.93
2015-08-10 21:05:00,'santander668',0,21.8
2015-08-10 21:10:00,'santander668',0,21.67
2015-08-10 21:15:00,'santander668',0,21.87
2015-08-10 21:20:00,'santander668',0,21.67
2015-08-10 21:25:00,'santander668',0,21.61
2015-08-10 21:30:00,'santander668',0,21.67
2015-08-10 21:35:00,'santander668',0,21.67
2015-08-10 21:40:00,'santander668',0,21.67
2015-08-10 21:45:00,'santander668',0,21.67
2015-08-10 21:50:00,'santander668',0,21.29
2015-08-10 21:55:00,'santander668',0,22.19
2015-08-10 22:00:00,'santander668',0,21.41
2015-08-10 22:05:00,'santander668',0,19.22
2015-08-10 22:10:00,'santander668',0,21.35
2015-08-10 22:15:00,'santander668',0,20.9
2015-08-10 22:20:00,'santander668',0,20.9
2015-08-10 22:25:00,'santander668',0,22.0
2015-08-10 22:30:00,'santander668',0,21.67
2015-08-10 22:35:00,'santander668',0,21.03
2015-08-10 22:40:00,'santander668',0,22.12
2015-08-10 22:45:00,'santander668',0,22.12
2015-08-10 22:50:00,'santander668',0,20.0
2015-08-10 22:55:00,'santander668',0,21.22
2015-08-10 23:00:00,'santander668',0,20.96
2015-08-10 23:05:00,'santander668',0,20.64
2015-08-10 23:10:00,'santander668',0,21.48
2015-08-10 23:15:00,'santander668',0,20.96
2015-08-10 23:20:00,'santander668',0,21.54
2015-08-10 23:25:00,'santander668',0,25.41
2015-08-10 23:30:00,'santander668',0,22.0
2015-08-10 23:35:00,'santander668',0,21.16
2015-08-10 23:40:00,'santander668',0,17.93
2015-08-10 23:45:00,'santander668',0,21.35
2015-08-10 23:50:00,'santander668',0,23.93
2015-08-10 23:55:00,'santander668',0,19.74
2015-08-11 00:00:00,'santander668',0,19.54
2015-08-11 00:05:00,'santander668',0,20.77
2015-08-11 00:10:00,'santander668',0,22.38
2015-08-11 00:15:00,'santander668',0,19.8
2015-08-11 00:20:00,'santander668',0,20.58
2015-08-11 00:25:00,'santander668',0,19.22
2015-08-11 00:30:00,'santander668',0,22.45
2015-08-11 00:35:00,'santander668',0,20.45
2015-08-11 00:40:00,'santander668',0,19.61
2015-08-11 00:45:00,'santander668',0,20.32
2015-08-11 00:50:00,'santander668',0,20.7
2015-08-11 00:55:00,'santander668',0,21.09
2015-08-11 01:00:00,'santander668',0,21.22
2015-08-11 01:05:00,'santander668',0,19.22
2015-08-11 01:10:00,'santander668',0,19.74
2015-08-11 01:15:00,'santander668',0,20.06
2015-08-11 01:20:00,'santander668',0,20.0
2015-08-11 01:25:00,'santander668',0,20.51
2015-08-11 01:30:00,'santander668',0,18.9
2015-08-11 01:35:00,'santander668',0,21.29
2015-08-11 01:40:00,'santander668',0,19.48
2015-08-11 01:45:00,'santander668',0,20.25
2015-08-11 01:50:00,'santander668',0,22.06
2015-08-11 01:55:00,'santander668',0,18.96
2015-08-11 02:00:00,'santander668',0,18.77
2015-08-11 02:05:00,'santander668',0,20.0
2015-08-11 02:10:00,'santander668',0,23.8
2015-08-11 02:15:00,'santander668',0,19.61
2015-08-11 02:20:00,'santander668',0,20.19
2015-08-11 02:25:00,'santander668',0,16.64
2015-08-11 02:30:00,'santander668',0,17.61
2015-08-11 02:35:00,'santander668',0,18.9
2015-08-11 02:40:00,'santander668',0,17.93
2015-08-11 02:45:00,'santander668',0,20.0
2015-08-11 02:50:00,'santander668',0,20.9
2015-08-11 02:55:00,'santander668',0,19.61
2015-08-11 03:00:00,'santander668',0,18.77
2015-08-11 03:05:00,'santander668',0,18.96
2015-08-11 03:10:00,'santander668',0,20.58
2015-08-11 03:15:00,'santander668',0,18.83
2015-08-11 03:20:00,'santander668',0,18.64
2015-08-11 03:25:00,'santander668',0,22.0
2015-08-11 03:30:00,'santander668',0,20.19
2015-08-11 03:35:00,'santander668',0,17.67
2015-08-11 03:40:00,'santander668',0,19.41
2015-08-11 03:45:00,'santander668',0,19.22
2015-08-11 03:50:00,'santander668',0,19.22
2015-08-11 03:55:00,'santander668',0,20.58
2015-08-11 04:00:00,'santander668',0,19.09
2015-08-11 04:05:00,'santander668',0,17.54
2015-08-11 04:10:00,'santander668',0,21.03
2015-08-11 04:15:00,'santander668',0,19.74
2015-08-11 04:20:00,'santander668',0,18.7
2015-08-11 04:25:00,'santander668',0,18.64
2015-08-11 04:30:00,'santander668',0,20.58
2015-08-11 04:35:00,'santander668',0,16.96
2015-08-11 04:40:00,'santander668',0,19.16
2015-08-11 04:45:00,'santander668',0,20.77
2015-08-11 04:50:00,'santander668',0,18.51
2015-08-11 04:55:00,'santander668',0,18.64
2015-08-11 05:00:00,'santander668',0,18.45
2015-08-11 05:05:00,'santander668',0,19.09
2015-08-11 05:10:00,'santander668',0,18.58
2015-08-11 05:15:00,'santander668',0,17.93
2015-08-11 05:20:00,'santander668',0,20.32
2015-08-11 05:25:00,'santander668',0,18.38
2015-08-11 05:30:00,'santander668',0,18.9
2015-08-11 05:35:00,'santander668',0,18.32
2015-08-11 05:40:00,'santander668',0,21.09
2015-08-11 05:45:00,'santander668',0,20.19
2015-08-11 05:50:00,'santander668',0,18.7
2015-08-11 05:55:00,'santander668',0,20.45
2015-08-11 06:00:00,'santander668',0,19.03
2015-08-11 06:05:00,'santander668',0,18.38
2015-08-11 06:10:00,'santander668',0,19.03
2015-08-11 06:15:00,'santander668',0,18.77
2015-08-11 06:20:00,'santander668',0,18.25
2015-08-11 06:25:00,'santander668',0,18.51
2015-08-11 06:30:00,'santander668',0,19.22
2015-08-11 06:35:00,'santander668',0,18.7
2015-08-11 06:40:00,'santander668',0,19.03
2015-08-11 06:45:00,'santander668',0,20.58
