timestamp,mote_id,has_fault_type,temperature
2007-09-20 20:50:00,'17',0,3.46
2007-09-20 20:52:00,'17',0,3.36
2007-09-20 20:54:00,'17',0,3.34
2007-09-20 20:56:00,'17',0,3.13
2007-09-20 20:58:00,'17',0,2.98
2007-09-20 21:00:00,'17',0,2.94
2007-09-20 21:02:00,'17',0,3.36
2007-09-20 21:04:00,'17',0,3.32
2007-09-20 21:06:00,'17',0,3.41
2007-09-20 21:08:00,'17',0,3.56
2007-09-20 21:10:00,'17',0,3.8
2007-09-20 21:12:00,'17',0,4.01
2007-09-20 21:14:00,'17',0,3.65
2007-09-20 21:16:00,'17',0,3.87
2007-09-20 21:18:00,'17',0,3.83
2007-09-20 21:20:00,'17',0,4.1
2007-09-20 21:22:00,'17',0,4.06
2007-09-20 21:24:00,'17',0,3.92
2007-09-20 21:26:00,'17',0,3.74
2007-09-20 21:28:00,'17',0,3.76
2007-09-20 21:30:00,'17',0,3.8
2007-09-20 21:32:00,'17',0,3.73
2007-09-20 21:34:00,'17',0,3.82
2007-09-20 21:36:00,'17',0,3.88
2007-09-20 21:38:00,'17',0,3.7
2007-09-20 21:40:00,'17',0,3.61
2007-09-20 21:42:00,'17',0,3.5
2007-09-20 21:44:00,'17',0,3.43
2007-09-20 21:46:00,'17',0,3.22
2007-09-20 21:48:00,'17',0,3.34
2007-09-20 21:50:00,'17',0,3.4
2007-09-20 21:52:00,'17',0,3.61
2007-09-20 21:54:00,'17',0,3.5
2007-09-20 21:56:00,'17',0,3.99
2007-09-20 21:58:00,'17',0,3.85
2007-09-20 22:00:00,'17',0,3.92
2007-09-20 22:02:00,'17',0,3.81
2007-09-20 22:04:00,'17',0,3.67
2007-09-20 22:06:00,'17',0,3.86
2007-09-20 22:08:00,'17',0,3.86
2007-09-20 22:10:00,'17',0,3.7
2007-09-20 22:12:00,'17',0,3.72
2007-09-20 22:14:00,'17',0,3.66
2007-09-20 22:16:00,'17',0,3.78
2007-09-20 22:18:00,'17',0,3.95
2007-09-20 22:20:00,'17',0,4.04
2007-09-20 22:22:00,'17',0,3.84
2007-09-20 22:24:00,'17',0,3.78
2007-09-20 22:26:00,'17',0,3.82
2007-09-20 22:28:00,'17',0,3.83
2007-09-20 22:30:00,'17',0,4.12
2007-09-20 22:32:00,'17',0,4.06
2007-09-20 22:34:00,'17',0,3.89
2007-09-20 22:36:00,'17',0,3.73
2007-09-20 22:38:00,'17',0,4.04
2007-09-20 22:40:00,'17',0,4.1
2007-09-20 22:42:00,'17',0,3.96
2007-09-20 22:44:00,'17',0,4.2
2007-09-20 22:46:00,'17',0,4.3
2007-09-20 22:48:00,'17',0,4.3
2007-09-20 22:50:00,'17',0,4.42
2007-09-20 22:52:00,'17',0,4.46
2007-09-20 22:54:00,'17',0,4.5
2007-09-20 22:56:00,'17',0,4.36
2007-09-20 22:58:00,'17',0,4.34
2007-09-20 23:00:00,'17',0,4.35
2007-09-20 23:02:00,'17',0,4.33
2007-09-20 23:04:00,'17',0,4.19
2007-09-20 23:06:00,'17',0,4.08
2007-09-20 23:08:00,'17',0,4.1
2007-09-20 23:10:00,'17',0,4.04
2007-09-20 23:12:00,'17',0,4.16
2007-09-20 23:14:00,'17',0,4.08
2007-09-20 23:16:00,'17',0,4.18
2007-09-20 23:18:00,'17',0,4.14
2007-09-20 23:20:00,'17',0,4.08
2007-09-20 23:22:00,'17',0,4.08
2007-09-20 23:24:00,'17',0,3.74
2007-09-20 23:26:00,'17',0,4.08
2007-09-20 23:28:00,'17',0,4.15
2007-09-20 23:30:00,'17',0,4.16
2007-09-20 23:32:00,'17',0,3.9
2007-09-20 23:34:00,'17',0,3.92
2007-09-20 23:36:00,'17',0,3.98
2007-09-20 23:38:00,'17',0,3.84
2007-09-20 23:40:00,'17',0,3.68
2007-09-20 23:42:00,'17',0,3.77
2007-09-20 23:44:00,'17',0,3.98
2007-09-20 23:46:00,'17',0,3.89
2007-09-20 23:48:00,'17',0,3.74
2007-09-20 23:50:00,'17',0,3.76
2007-09-20 23:52:00,'17',0,3.38
2007-09-20 23:54:00,'17',0,3.54
2007-09-20 23:56:00,'17',0,3.24
2007-09-20 23:58:00,'17',0,3.72
2007-09-21 00:00:00,'17',0,3.8
2007-09-21 00:02:00,'17',0,4.19
2007-09-21 00:04:00,'17',0,4.1
2007-09-21 00:06:00,'17',0,4.06
2007-09-21 00:08:00,'17',0,3.82
2007-09-21 00:10:00,'17',0,4.13
2007-09-21 00:12:00,'17',0,3.96
2007-09-21 00:14:00,'17',0,4.1
2007-09-21 00:16:00,'17',0,4.08
2007-09-21 00:18:00,'17',0,4.12
2007-09-21 00:20:00,'17',0,3.88
2007-09-21 00:22:00,'17',0,3.86
2007-09-21 00:24:00,'17',0,3.67
2007-09-21 00:26:00,'17',0,3.78
2007-09-21 00:28:00,'17',0,3.85
2007-09-21 00:30:00,'17',0,4.13
2007-09-21 00:32:00,'17',0,3.78
2007-09-21 00:34:00,'17',0,3.66
2007-09-21 00:36:00,'17',0,3.72
2007-09-21 00:38:00,'17',0,3.62
2007-09-21 00:40:00,'17',0,3.58
2007-09-21 00:42:00,'17',0,3.78
2007-09-21 00:44:00,'17',0,3.5
2007-09-21 00:46:00,'17',0,3.7
2007-09-21 00:48:00,'17',0,3.72
2007-09-21 00:50:00,'17',0,3.56
2007-09-21 00:52:00,'17',0,3.96
2007-09-21 00:54:00,'17',0,3.75
2007-09-21 00:56:00,'17',0,3.9
2007-09-21 00:58:00,'17',0,4.08
2007-09-21 01:00:00,'17',0,3.69
2007-09-21 01:02:00,'17',0,3.59
2007-09-21 01:04:00,'17',0,3.61
2007-09-21 01:06:00,'17',0,3.7
2007-09-21 01:08:00,'17',0,3.52
2007-09-21 01:10:00,'17',0,3.8
2007-09-21 01:12:00,'17',0,3.84
2007-09-21 01:14:00,'17',0,3.65
2007-09-21 01:16:00,'17',0,3.86
2007-09-21 01:18:00,'17',0,3.62
2007-09-21 01:20:00,'17',0,3.62
2007-09-21 01:22:00,'17',0,3.56
2007-09-21 01:24:00,'17',0,3.39
2007-09-21 01:26:00,'17',0,3.66
2007-09-21 01:28:00,'17',0,3.64
2007-09-21 01:30:00,'17',0,3.44
2007-09-21 01:32:00,'17',0,3.56
2007-09-21 01:34:00,'17',0,3.95
2007-09-21 01:36:00,'17',0,3.62
2007-09-21 01:38:00,'17',0,3.53
2007-09-21 01:40:00,'17',0,3.77
2007-09-21 01:42:00,'17',0,3.52
2007-09-21 01:44:00,'17',0,3.38
2007-09-21 01:46:00,'17',0,3.44
2007-09-21 01:48:00,'17',0,3.38
2007-09-21 01:50:00,'17',0,3.56
2007-09-21 01:52:00,'17',0,3.36
2007-09-21 01:54:00,'17',0,3.48
2007-09-21 01:56:00,'17',0,3.64
2007-09-21 01:58:00,'17',0,3.56
2007-09-21 02:00:00,'17',0,3.5
2007-09-21 02:02:00,'17',0,3.59
2007-09-21 02:04:00,'17',0,3.44
2007-09-21 02:06:00,'17',0,3.6
2007-09-21 02:08:00,'17',0,3.59
2007-09-21 02:10:00,'17',0,3.7
2007-09-21 02:12:00,'17',0,3.78
